record_id,area,disease,date,cases
REC_07633,Kothrud,Dengue,2026-02-01,4
REC_07634,Baner,Diarrhea,2026-01-01,3
REC_07635,Kalyani Nagar,Dengue,2026-01-14,3
REC_07636,Shivajinagar,Dengue,2026-01-01,3
REC_07637,Viman Nagar,Dengue,2026-02-05,4
REC_07638,Viman Nagar,Dengue,2026-02-01,2
REC_07639,Hingne Khurd,Typhoid,2025-12-29,5
REC_07640,Baner,Diarrhea,2026-02-16,3
REC_07641,Koregaon Park,Cholera,2025-12-28,3
REC_07642,Koregaon Park,Diarrhea,2026-01-30,6
REC_07643,Viman Nagar,Diarrhea,2025-12-29,2
REC_07644,Kalyani Nagar,Diarrhea,2025-12-11,4
REC_07645,Shivajinagar,Cholera,2026-02-04,3
REC_07646,Shivajinagar,Diarrhea,2025-12-14,0
REC_07647,Viman Nagar,Diarrhea,2025-12-09,3
REC_07648,Kothrud,Cholera,2026-02-23,4
REC_07649,Baner,Dengue,2026-01-29,2
REC_07650,Shivajinagar,Diarrhea,2025-12-22,2
REC_07651,Viman Nagar,Typhoid,2025-12-10,4
REC_07652,Shivajinagar,Cholera,2025-12-15,4
REC_07653,Koregaon Park,Dengue,2026-01-17,1
REC_07654,Viman Nagar,Diarrhea,2026-02-17,4
REC_07655,Baner,Diarrhea,2025-12-13,4
REC_07656,Viman Nagar,Dengue,2025-12-05,2
REC_07657,Hingne Khurd,Diarrhea,2026-01-10,1
REC_07658,Viman Nagar,Dengue,2025-12-16,5
REC_07659,Viman Nagar,Malaria,2026-01-10,3
REC_07660,Kalyani Nagar,Diarrhea,2025-12-09,5
REC_07661,Koregaon Park,Diarrhea,2026-01-14,3
REC_07662,Baner,Diarrhea,2026-02-21,1
REC_07663,Kalyani Nagar,Diarrhea,2026-01-17,2
REC_07664,Viman Nagar,Dengue,2025-12-08,1
REC_07665,Baner,Dengue,2026-02-16,3
REC_07666,Hingne Khurd,Dengue,2026-01-07,3
REC_07667,Baner,Dengue,2025-12-01,7
REC_07668,Shivajinagar,Diarrhea,2026-02-05,1
REC_07669,Kalyani Nagar,Diarrhea,2026-01-20,3
REC_07670,Baner,Dengue,2026-02-25,2
REC_07671,Koregaon Park,Dengue,2026-02-19,1
REC_07672,Hingne Khurd,Diarrhea,2025-12-10,2
REC_07673,Wakad,Malaria,2026-01-05,2
REC_07674,Viman Nagar,Cholera,2026-02-27,4
REC_07675,Baner,Diarrhea,2026-02-09,4
REC_07676,Viman Nagar,Malaria,2025-12-21,3
REC_07677,Kothrud,Dengue,2026-01-20,4
REC_07678,Shivajinagar,Diarrhea,2025-12-04,4
REC_07679,Kalyani Nagar,Dengue,2025-12-01,1
REC_07680,Shivajinagar,Dengue,2025-12-04,1
REC_07681,Kothrud,Dengue,2025-12-31,3
REC_07682,Kothrud,Diarrhea,2025-12-18,3
REC_07683,Kalyani Nagar,Diarrhea,2025-12-03,4
REC_07684,Baner,Dengue,2026-02-24,2
REC_07685,Kothrud,Diarrhea,2026-01-14,4
REC_07686,Wakad,Diarrhea,2026-02-20,4
REC_07687,Viman Nagar,Diarrhea,2025-12-25,6
REC_07688,Viman Nagar,Dengue,2026-01-18,3
REC_07689,Hingne Khurd,Diarrhea,2025-12-25,3
REC_07690,Koregaon Park,Cholera,2026-02-08,3
REC_07691,Kothrud,Dengue,2025-12-31,3
REC_07692,Kothrud,Dengue,2026-01-12,4
REC_07693,Wakad,Dengue,2025-12-25,1
REC_07694,Shivajinagar,Dengue,2026-01-29,4
REC_07695,Shivajinagar,Malaria,2026-02-25,4
REC_07696,Viman Nagar,Typhoid,2026-01-19,4
REC_07697,Viman Nagar,Cholera,2026-01-27,2
REC_07698,Baner,Dengue,2026-02-24,4
REC_07699,Kalyani Nagar,Diarrhea,2026-01-06,1
REC_07700,Koregaon Park,Diarrhea,2025-12-25,1
REC_07701,Wakad,Diarrhea,2026-01-13,3
REC_07702,Kalyani Nagar,Diarrhea,2025-12-30,6
REC_07703,Kalyani Nagar,Dengue,2026-02-07,6
REC_07704,Hingne Khurd,Diarrhea,2026-01-13,2
REC_07705,Kalyani Nagar,Diarrhea,2025-12-30,0
REC_07706,Hingne Khurd,Diarrhea,2026-01-29,3
REC_07707,Kalyani Nagar,Diarrhea,2026-01-16,2
REC_07708,Wakad,Dengue,2026-01-13,2
REC_07709,Hingne Khurd,Dengue,2026-01-28,3
REC_07710,Shivajinagar,Cholera,2026-01-29,5
REC_07711,Hingne Khurd,Diarrhea,2026-01-20,2
REC_07712,Hingne Khurd,Typhoid,2026-01-20,2
REC_07713,Wakad,Dengue,2026-02-13,2
REC_07714,Wakad,Diarrhea,2026-02-18,2
REC_07715,Hingne Khurd,Diarrhea,2026-01-30,4
REC_07716,Koregaon Park,Typhoid,2025-12-25,4
REC_07717,Kothrud,Dengue,2026-02-04,4
REC_07718,Koregaon Park,Dengue,2026-02-16,3
REC_07719,Wakad,Diarrhea,2026-01-17,2
REC_07720,Koregaon Park,Typhoid,2026-02-25,0
REC_07721,Koregaon Park,Cholera,2026-01-12,1
REC_07722,Baner,Cholera,2026-01-04,2
REC_07723,Baner,Cholera,2026-01-21,3
REC_07724,Shivajinagar,Dengue,2026-01-12,2
REC_07725,Kalyani Nagar,Dengue,2025-12-21,4
REC_07726,Hingne Khurd,Dengue,2025-12-01,6
REC_07727,Kothrud,Malaria,2025-12-06,5
REC_07728,Shivajinagar,Typhoid,2025-12-15,1
REC_07729,Hingne Khurd,Typhoid,2026-02-25,2
REC_07730,Koregaon Park,Dengue,2026-01-12,4
REC_07731,Wakad,Diarrhea,2026-02-02,1
REC_07732,Baner,Cholera,2026-02-10,2
REC_07733,Viman Nagar,Diarrhea,2026-02-08,2
REC_07734,Kothrud,Dengue,2026-02-06,1
REC_07735,Koregaon Park,Diarrhea,2026-01-29,8
REC_07736,Viman Nagar,Malaria,2025-12-29,0
REC_07737,Baner,Diarrhea,2026-01-10,2
REC_07738,Koregaon Park,Diarrhea,2026-02-11,3
REC_07739,Kalyani Nagar,Dengue,2025-12-24,2
REC_07740,Kalyani Nagar,Cholera,2026-02-19,3
REC_07741,Viman Nagar,Diarrhea,2026-02-08,4
REC_07742,Wakad,Diarrhea,2026-01-25,1
REC_07743,Koregaon Park,Cholera,2025-12-31,1
REC_07744,Hingne Khurd,Dengue,2026-01-18,3
REC_07745,Koregaon Park,Dengue,2026-02-12,4
REC_07746,Wakad,Typhoid,2025-12-09,3
REC_07747,Koregaon Park,Dengue,2025-12-21,1
REC_07748,Viman Nagar,Diarrhea,2026-01-09,5
REC_07749,Wakad,Dengue,2026-01-15,2
REC_07750,Baner,Dengue,2025-12-13,2
REC_07751,Kothrud,Diarrhea,2025-12-02,1
REC_07752,Wakad,Dengue,2026-02-25,1
REC_07753,Koregaon Park,Diarrhea,2026-02-15,4
REC_07754,Baner,Diarrhea,2026-01-21,5
REC_07755,Kothrud,Cholera,2025-12-15,3
REC_07756,Kalyani Nagar,Diarrhea,2026-01-29,4
REC_07757,Hingne Khurd,Dengue,2025-12-27,1
REC_07758,Viman Nagar,Typhoid,2026-01-03,1
REC_07759,Koregaon Park,Diarrhea,2025-12-01,6
REC_07760,Koregaon Park,Diarrhea,2026-01-29,7
REC_07761,Kalyani Nagar,Typhoid,2026-01-24,2
REC_07762,Hingne Khurd,Diarrhea,2026-01-23,10
REC_07763,Kalyani Nagar,Diarrhea,2025-12-17,7
REC_07764,Shivajinagar,Diarrhea,2026-02-08,2
REC_07765,Kalyani Nagar,Dengue,2026-01-17,3
REC_07766,Baner,Dengue,2026-01-10,1
REC_07767,Kothrud,Diarrhea,2025-12-06,1
REC_07768,Koregaon Park,Dengue,2025-12-03,2
REC_07769,Kalyani Nagar,Dengue,2026-01-11,5
REC_07770,Koregaon Park,Dengue,2026-02-17,4
REC_07771,Wakad,Diarrhea,2026-01-27,3
REC_07772,Hingne Khurd,Malaria,2026-01-17,0
REC_07773,Kalyani Nagar,Diarrhea,2026-01-28,2
REC_07774,Kothrud,Malaria,2025-12-05,2
REC_07775,Baner,Diarrhea,2025-12-19,4
REC_07776,Shivajinagar,Diarrhea,2025-12-30,3
REC_07777,Koregaon Park,Diarrhea,2026-02-20,5
REC_07778,Hingne Khurd,Malaria,2025-12-21,5
REC_07779,Viman Nagar,Cholera,2026-02-22,6
REC_07780,Kothrud,Cholera,2026-02-19,4
REC_07781,Viman Nagar,Typhoid,2025-12-31,1
REC_07782,Kothrud,Cholera,2026-01-15,3
REC_07783,Kothrud,Diarrhea,2026-01-02,9
REC_07784,Baner,Diarrhea,2025-12-26,2
REC_07785,Baner,Diarrhea,2026-01-12,3
REC_07786,Baner,Diarrhea,2025-12-29,1
REC_07787,Kalyani Nagar,Typhoid,2026-01-01,4
REC_07788,Wakad,Diarrhea,2025-12-26,2
REC_07789,Kothrud,Cholera,2026-01-24,5
REC_07790,Hingne Khurd,Malaria,2025-12-22,2
REC_07791,Viman Nagar,Typhoid,2026-01-11,2
REC_07792,Baner,Diarrhea,2026-02-20,9
REC_07793,Kalyani Nagar,Diarrhea,2026-01-22,2
REC_07794,Baner,Malaria,2026-02-05,6
REC_07795,Viman Nagar,Diarrhea,2026-01-21,2
REC_07796,Viman Nagar,Cholera,2026-02-20,5
REC_07797,Koregaon Park,Dengue,2026-01-08,1
REC_07798,Kothrud,Diarrhea,2026-01-28,3
REC_07799,Baner,Malaria,2026-02-23,3
REC_07800,Viman Nagar,Cholera,2025-12-08,2
REC_07801,Wakad,Diarrhea,2025-12-09,4
REC_07802,Wakad,Dengue,2025-12-09,3
REC_07803,Baner,Malaria,2025-12-29,5
REC_07804,Kalyani Nagar,Diarrhea,2025-12-09,5
REC_07805,Viman Nagar,Dengue,2026-01-26,6
REC_07806,Koregaon Park,Diarrhea,2026-01-04,1
REC_07807,Kothrud,Cholera,2026-02-19,3
REC_07808,Kothrud,Typhoid,2026-01-12,3
REC_07809,Kalyani Nagar,Dengue,2026-01-25,0
REC_07810,Koregaon Park,Cholera,2026-01-11,1
REC_07811,Kothrud,Diarrhea,2026-02-20,1
REC_07812,Koregaon Park,Dengue,2025-12-22,1
REC_07813,Shivajinagar,Dengue,2025-12-03,2
REC_07814,Baner,Dengue,2025-12-11,2
REC_07815,Kothrud,Typhoid,2026-01-17,3
REC_07816,Wakad,Dengue,2025-12-23,3
REC_07817,Viman Nagar,Dengue,2025-12-12,1
REC_07818,Koregaon Park,Diarrhea,2026-02-05,4
REC_07819,Koregaon Park,Diarrhea,2026-02-09,0
REC_07820,Hingne Khurd,Diarrhea,2026-02-27,4
REC_07821,Kalyani Nagar,Diarrhea,2026-01-02,2
REC_07822,Hingne Khurd,Dengue,2025-12-08,2
REC_07823,Kothrud,Typhoid,2025-12-09,0
REC_07824,Hingne Khurd,Dengue,2026-02-02,5
REC_07825,Hingne Khurd,Diarrhea,2026-02-09,3
REC_07826,Shivajinagar,Diarrhea,2026-02-11,4
REC_07827,Koregaon Park,Dengue,2026-01-22,2
REC_07828,Wakad,Cholera,2026-01-11,2
REC_07829,Kalyani Nagar,Diarrhea,2026-01-27,1
REC_07830,Wakad,Dengue,2026-02-26,5
REC_07831,Shivajinagar,Cholera,2026-01-27,4
REC_07832,Shivajinagar,Diarrhea,2026-02-04,3
REC_07833,Hingne Khurd,Diarrhea,2026-01-29,3
REC_07834,Baner,Diarrhea,2026-01-06,4
REC_07835,Koregaon Park,Typhoid,2025-12-07,3
REC_07836,Viman Nagar,Dengue,2026-02-02,3
REC_07837,Koregaon Park,Dengue,2025-12-04,6
REC_07838,Viman Nagar,Diarrhea,2026-02-27,4
REC_07839,Hingne Khurd,Dengue,2026-01-11,6
REC_07840,Viman Nagar,Diarrhea,2026-01-28,4
REC_07841,Shivajinagar,Malaria,2025-12-25,4
REC_07842,Wakad,Dengue,2025-12-10,2
REC_07843,Viman Nagar,Dengue,2026-01-02,4
REC_07844,Koregaon Park,Diarrhea,2025-12-01,3
REC_07845,Kalyani Nagar,Typhoid,2025-12-20,1
REC_07846,Hingne Khurd,Malaria,2025-12-25,2
REC_07847,Baner,Diarrhea,2026-02-13,2
REC_07848,Hingne Khurd,Dengue,2026-02-10,8
REC_07849,Kothrud,Diarrhea,2026-02-24,1
REC_07850,Hingne Khurd,Dengue,2025-12-04,5
REC_07851,Shivajinagar,Diarrhea,2025-12-08,4
REC_07852,Wakad,Diarrhea,2026-01-18,2
REC_07853,Wakad,Cholera,2025-12-09,1
REC_07854,Kalyani Nagar,Malaria,2026-01-26,6
REC_07855,Viman Nagar,Diarrhea,2025-12-09,1
REC_07856,Shivajinagar,Diarrhea,2026-02-15,4
REC_07857,Kothrud,Cholera,2026-01-04,1
REC_07858,Shivajinagar,Malaria,2026-02-11,2
REC_07859,Hingne Khurd,Malaria,2026-01-24,5
REC_07860,Shivajinagar,Typhoid,2026-01-30,2
REC_07861,Shivajinagar,Dengue,2026-01-05,2
REC_07862,Kalyani Nagar,Dengue,2026-01-09,3
REC_07863,Kothrud,Dengue,2026-01-16,5
REC_07864,Hingne Khurd,Typhoid,2025-12-21,7
REC_07865,Baner,Dengue,2026-02-24,6
REC_07866,Kalyani Nagar,Typhoid,2026-02-17,4
REC_07867,Baner,Diarrhea,2026-01-29,0
REC_07868,Kalyani Nagar,Dengue,2026-02-12,4
REC_07869,Wakad,Diarrhea,2026-01-16,2
REC_07870,Koregaon Park,Dengue,2026-02-01,5
REC_07871,Kalyani Nagar,Diarrhea,2026-02-21,5
REC_07872,Viman Nagar,Diarrhea,2026-01-05,2
REC_07873,Shivajinagar,Diarrhea,2026-01-09,1
REC_07874,Wakad,Dengue,2025-12-04,3
REC_07875,Kothrud,Diarrhea,2026-02-14,2
REC_07876,Baner,Typhoid,2026-01-20,1
REC_07877,Koregaon Park,Diarrhea,2025-12-16,0
REC_07878,Koregaon Park,Typhoid,2026-02-27,4
REC_07879,Kalyani Nagar,Dengue,2026-01-30,1
REC_07880,Shivajinagar,Typhoid,2026-01-20,3
REC_07881,Kothrud,Malaria,2025-12-19,3
REC_07882,Viman Nagar,Dengue,2025-12-15,7
REC_07883,Kothrud,Typhoid,2025-12-06,3
REC_07884,Shivajinagar,Cholera,2026-02-03,3
REC_07885,Viman Nagar,Diarrhea,2025-12-11,4
REC_07886,Kothrud,Dengue,2026-01-11,3
REC_07887,Viman Nagar,Dengue,2026-01-08,3
REC_07888,Kalyani Nagar,Diarrhea,2025-11-30,3
REC_07889,Kalyani Nagar,Typhoid,2026-01-26,3
REC_07890,Shivajinagar,Dengue,2025-12-02,2
REC_07891,Shivajinagar,Typhoid,2025-12-07,1
REC_07892,Viman Nagar,Dengue,2026-02-27,1
REC_07893,Hingne Khurd,Typhoid,2026-02-12,1
REC_07894,Wakad,Cholera,2026-01-29,1
REC_07895,Koregaon Park,Diarrhea,2026-02-22,2
REC_07896,Kothrud,Malaria,2025-12-04,6
REC_07897,Kothrud,Typhoid,2025-12-25,5
REC_07898,Hingne Khurd,Diarrhea,2026-02-22,3
REC_07899,Hingne Khurd,Diarrhea,2026-02-10,7
REC_07900,Hingne Khurd,Diarrhea,2025-12-16,4
REC_07901,Baner,Dengue,2026-02-03,4
REC_07902,Baner,Typhoid,2026-01-19,2
REC_07903,Viman Nagar,Dengue,2026-01-15,4
REC_07904,Baner,Cholera,2026-01-08,5
REC_07905,Kalyani Nagar,Dengue,2025-12-26,2
REC_07906,Kalyani Nagar,Diarrhea,2026-01-08,3
REC_07907,Shivajinagar,Dengue,2025-11-30,4
REC_07908,Koregaon Park,Malaria,2026-01-14,2
REC_07909,Viman Nagar,Malaria,2025-12-10,6
REC_07910,Koregaon Park,Diarrhea,2026-01-07,4
REC_07911,Kothrud,Diarrhea,2025-12-17,3
REC_07912,Wakad,Typhoid,2026-01-15,3
REC_07913,Shivajinagar,Malaria,2026-02-11,2
REC_07914,Kothrud,Diarrhea,2025-12-20,2
REC_07915,Kothrud,Diarrhea,2025-12-27,3
REC_07916,Viman Nagar,Dengue,2025-11-30,4
REC_07917,Hingne Khurd,Diarrhea,2025-12-13,3
REC_07918,Hingne Khurd,Diarrhea,2025-12-19,5
REC_07919,Koregaon Park,Malaria,2026-02-10,0
REC_07920,Shivajinagar,Malaria,2026-01-13,7
REC_07921,Hingne Khurd,Diarrhea,2026-01-29,0
REC_07922,Kothrud,Dengue,2025-12-26,6
REC_07923,Hingne Khurd,Diarrhea,2026-01-24,3
REC_07924,Baner,Cholera,2026-01-20,3
REC_07925,Hingne Khurd,Diarrhea,2026-02-05,1
REC_07926,Kothrud,Diarrhea,2026-01-05,4
REC_07927,Koregaon Park,Dengue,2026-02-19,5
REC_07928,Viman Nagar,Typhoid,2025-12-30,4
REC_07929,Shivajinagar,Dengue,2026-01-17,2
REC_07930,Wakad,Diarrhea,2026-01-21,4
REC_07931,Hingne Khurd,Cholera,2026-01-07,4
REC_07932,Kalyani Nagar,Diarrhea,2025-12-09,2
REC_07933,Kalyani Nagar,Diarrhea,2025-12-08,5
REC_07934,Koregaon Park,Diarrhea,2025-12-12,2
REC_07935,Kothrud,Dengue,2025-12-17,8
REC_07936,Wakad,Diarrhea,2025-12-11,2
REC_07937,Wakad,Dengue,2026-02-09,1
REC_07938,Baner,Diarrhea,2026-02-24,5
REC_07939,Wakad,Dengue,2025-12-04,5
REC_07940,Kalyani Nagar,Typhoid,2025-12-06,2
REC_07941,Viman Nagar,Dengue,2025-12-14,4
REC_07942,Kothrud,Diarrhea,2026-02-04,5
REC_07943,Kothrud,Diarrhea,2025-12-17,2
REC_07944,Hingne Khurd,Diarrhea,2026-01-06,2
REC_07945,Hingne Khurd,Malaria,2025-12-25,2
REC_07946,Hingne Khurd,Diarrhea,2026-01-06,4
REC_07947,Kalyani Nagar,Malaria,2026-01-27,2
REC_07948,Kalyani Nagar,Diarrhea,2026-01-20,3
REC_07949,Koregaon Park,Malaria,2026-01-01,1
REC_07950,Kalyani Nagar,Diarrhea,2025-12-20,2
REC_07951,Kalyani Nagar,Dengue,2025-12-16,3
REC_07952,Kalyani Nagar,Cholera,2026-01-30,6
REC_07953,Kalyani Nagar,Diarrhea,2026-01-27,3
REC_07954,Viman Nagar,Dengue,2025-12-01,3
REC_07955,Kalyani Nagar,Diarrhea,2026-02-01,3
REC_07956,Koregaon Park,Typhoid,2025-12-24,2
REC_07957,Wakad,Dengue,2026-01-09,2
REC_07958,Wakad,Diarrhea,2025-12-18,6
REC_07959,Baner,Diarrhea,2026-01-06,6
REC_07960,Viman Nagar,Dengue,2025-12-24,3
REC_07961,Hingne Khurd,Typhoid,2026-01-07,3
REC_07962,Shivajinagar,Malaria,2025-12-03,4
REC_07963,Kalyani Nagar,Dengue,2025-12-02,4
REC_07964,Baner,Typhoid,2026-01-02,5
REC_07965,Shivajinagar,Diarrhea,2025-12-09,2
REC_07966,Koregaon Park,Typhoid,2025-12-26,1
REC_07967,Wakad,Diarrhea,2026-02-27,4
REC_07968,Baner,Diarrhea,2025-11-30,1
REC_07969,Koregaon Park,Typhoid,2026-01-12,3
REC_07970,Baner,Dengue,2026-02-21,3
REC_07971,Kothrud,Diarrhea,2026-01-20,5
REC_07972,Koregaon Park,Diarrhea,2025-12-24,2
REC_07973,Wakad,Dengue,2026-02-11,4
REC_07974,Wakad,Diarrhea,2026-02-02,3
REC_07975,Viman Nagar,Dengue,2026-02-17,2
REC_07976,Baner,Diarrhea,2025-12-10,4
REC_07977,Kalyani Nagar,Diarrhea,2026-02-05,3
REC_07978,Wakad,Cholera,2026-02-14,2
REC_07979,Baner,Dengue,2026-02-22,1
REC_07980,Viman Nagar,Diarrhea,2025-12-14,0
REC_07981,Kalyani Nagar,Dengue,2026-01-25,0
REC_07982,Koregaon Park,Diarrhea,2026-02-11,4
REC_07983,Viman Nagar,Diarrhea,2026-02-01,2
REC_07984,Kothrud,Diarrhea,2025-12-10,1
REC_07985,Kalyani Nagar,Typhoid,2025-12-19,2
REC_07986,Baner,Typhoid,2025-12-29,1
REC_07987,Wakad,Dengue,2025-12-09,7
REC_07988,Wakad,Malaria,2026-01-22,3
REC_07989,Baner,Diarrhea,2026-01-26,1
REC_07990,Baner,Diarrhea,2026-02-16,2
REC_07991,Baner,Dengue,2025-12-28,1
REC_07992,Hingne Khurd,Diarrhea,2025-11-30,6
REC_07993,Kalyani Nagar,Diarrhea,2026-01-26,2
REC_07994,Wakad,Malaria,2025-12-20,8
REC_07995,Kalyani Nagar,Typhoid,2025-12-14,0
REC_07996,Viman Nagar,Diarrhea,2026-02-04,1
REC_07997,Wakad,Dengue,2026-01-01,1
REC_07998,Hingne Khurd,Dengue,2026-01-06,1
REC_07999,Baner,Typhoid,2025-12-18,3
REC_08000,Kothrud,Cholera,2025-12-03,2
REC_08001,Baner,Diarrhea,2026-02-13,5
REC_08002,Koregaon Park,Malaria,2026-02-26,2
REC_08003,Baner,Cholera,2026-02-18,3
REC_08004,Hingne Khurd,Diarrhea,2026-01-26,2
REC_08005,Kalyani Nagar,Typhoid,2026-02-07,6
REC_08006,Wakad,Diarrhea,2025-12-11,6
REC_08007,Baner,Malaria,2026-02-16,4
REC_08008,Wakad,Diarrhea,2025-12-16,7
REC_08009,Shivajinagar,Dengue,2025-11-30,1
REC_08010,Viman Nagar,Dengue,2025-12-13,4
REC_08011,Kalyani Nagar,Diarrhea,2025-12-01,5
REC_08012,Wakad,Typhoid,2025-12-03,2
REC_08013,Kothrud,Diarrhea,2026-02-03,3
REC_08014,Viman Nagar,Diarrhea,2026-02-27,2
REC_08015,Koregaon Park,Dengue,2026-01-14,4
REC_08016,Koregaon Park,Dengue,2026-01-18,0
REC_08017,Kothrud,Malaria,2026-01-28,5
REC_08018,Baner,Diarrhea,2026-01-20,2
REC_08019,Viman Nagar,Diarrhea,2026-01-16,1
REC_08020,Wakad,Dengue,2026-01-07,1
REC_08021,Viman Nagar,Cholera,2026-02-07,2
REC_08022,Baner,Malaria,2026-01-28,1
REC_08023,Hingne Khurd,Typhoid,2025-12-29,6
REC_08024,Kalyani Nagar,Diarrhea,2026-02-23,4
REC_08025,Kothrud,Dengue,2025-12-26,2
REC_08026,Baner,Diarrhea,2026-02-20,3
REC_08027,Hingne Khurd,Diarrhea,2026-02-11,4
REC_08028,Viman Nagar,Diarrhea,2026-01-23,2
REC_08029,Viman Nagar,Diarrhea,2026-02-07,3
REC_08030,Baner,Dengue,2025-12-25,2
REC_08031,Wakad,Diarrhea,2026-01-10,2
REC_08032,Viman Nagar,Cholera,2026-02-04,3
REC_08033,Wakad,Dengue,2026-02-04,3
REC_08034,Wakad,Dengue,2026-01-20,3
REC_08035,Kalyani Nagar,Cholera,2025-12-05,2
REC_08036,Wakad,Dengue,2025-12-09,1
REC_08037,Shivajinagar,Diarrhea,2026-01-06,4
REC_08038,Kalyani Nagar,Diarrhea,2026-02-14,0
REC_08039,Hingne Khurd,Diarrhea,2025-12-11,5
REC_08040,Hingne Khurd,Diarrhea,2026-01-14,5
REC_08041,Viman Nagar,Dengue,2026-01-17,0
REC_08042,Viman Nagar,Dengue,2026-02-09,2
REC_08043,Wakad,Diarrhea,2026-01-31,2
REC_08044,Kalyani Nagar,Diarrhea,2026-02-06,2
REC_08045,Kalyani Nagar,Diarrhea,2026-01-11,3
REC_08046,Shivajinagar,Diarrhea,2026-01-28,2
REC_08047,Wakad,Dengue,2025-12-28,4
REC_08048,Shivajinagar,Dengue,2026-02-23,4
REC_08049,Koregaon Park,Typhoid,2026-02-15,1
REC_08050,Wakad,Diarrhea,2026-02-11,3
REC_08051,Kothrud,Malaria,2025-12-10,3
REC_08052,Kothrud,Dengue,2026-01-03,2
REC_08053,Baner,Dengue,2025-12-22,5
REC_08054,Wakad,Malaria,2026-02-09,3
REC_08055,Kalyani Nagar,Typhoid,2025-12-20,4
REC_08056,Viman Nagar,Cholera,2026-01-05,3
REC_08057,Hingne Khurd,Typhoid,2025-12-27,3
REC_08058,Baner,Cholera,2026-01-26,6
REC_08059,Viman Nagar,Cholera,2026-01-21,0
REC_08060,Kothrud,Diarrhea,2025-12-27,4
REC_08061,Wakad,Dengue,2026-01-10,4
REC_08062,Baner,Diarrhea,2026-02-22,0
REC_08063,Wakad,Dengue,2026-02-10,1
REC_08064,Kothrud,Dengue,2026-01-29,1
REC_08065,Baner,Dengue,2026-02-16,3
REC_08066,Kothrud,Diarrhea,2026-01-01,2
REC_08067,Shivajinagar,Malaria,2026-01-23,3
REC_08068,Kothrud,Dengue,2026-01-05,0
REC_08069,Kalyani Nagar,Diarrhea,2026-01-15,4
REC_08070,Kalyani Nagar,Typhoid,2026-01-04,8
REC_08071,Wakad,Diarrhea,2025-12-27,7
REC_08072,Hingne Khurd,Typhoid,2025-12-09,3
REC_08073,Kothrud,Dengue,2025-12-22,4
REC_08074,Viman Nagar,Dengue,2025-12-04,2
REC_08075,Kalyani Nagar,Diarrhea,2026-02-19,3
REC_08076,Koregaon Park,Diarrhea,2025-12-05,2
REC_08077,Hingne Khurd,Diarrhea,2026-01-10,2
REC_08078,Shivajinagar,Diarrhea,2026-01-15,8
REC_08079,Baner,Diarrhea,2026-02-24,3
REC_08080,Baner,Cholera,2025-12-27,0
REC_08081,Kalyani Nagar,Malaria,2025-12-12,5
REC_08082,Hingne Khurd,Dengue,2025-12-24,2
REC_08083,Kalyani Nagar,Diarrhea,2025-12-06,2
REC_08084,Baner,Dengue,2026-02-03,3
REC_08085,Koregaon Park,Dengue,2026-02-17,9
REC_08086,Kothrud,Dengue,2026-01-26,2
REC_08087,Hingne Khurd,Malaria,2026-02-03,3
REC_08088,Wakad,Dengue,2026-01-04,5
REC_08089,Kothrud,Dengue,2025-12-01,1
REC_08090,Kothrud,Diarrhea,2026-01-06,3
REC_08091,Kothrud,Diarrhea,2026-02-11,3
REC_08092,Wakad,Diarrhea,2025-12-13,3
REC_08093,Koregaon Park,Diarrhea,2025-12-26,2
REC_08094,Shivajinagar,Dengue,2025-12-14,2
REC_08095,Koregaon Park,Dengue,2026-02-22,6
REC_08096,Koregaon Park,Dengue,2025-12-11,4
REC_08097,Koregaon Park,Typhoid,2026-01-11,1
REC_08098,Viman Nagar,Diarrhea,2026-01-25,4
REC_08099,Kalyani Nagar,Dengue,2026-02-23,6
REC_08100,Baner,Malaria,2026-01-16,4
REC_08101,Kalyani Nagar,Cholera,2026-01-29,2
REC_08102,Hingne Khurd,Diarrhea,2026-02-19,2
REC_08103,Koregaon Park,Typhoid,2026-01-12,4
REC_08104,Shivajinagar,Dengue,2026-01-20,2
REC_08105,Hingne Khurd,Dengue,2026-01-30,5
REC_08106,Kalyani Nagar,Diarrhea,2025-12-01,4
REC_08107,Baner,Diarrhea,2026-02-08,4
REC_08108,Wakad,Diarrhea,2025-12-30,3
REC_08109,Kalyani Nagar,Diarrhea,2026-02-19,1
REC_08110,Kothrud,Diarrhea,2026-02-10,2
REC_08111,Kalyani Nagar,Diarrhea,2026-02-09,4
REC_08112,Kothrud,Dengue,2026-01-01,3
REC_08113,Wakad,Malaria,2025-12-04,4
REC_08114,Kalyani Nagar,Typhoid,2026-02-15,1
REC_08115,Shivajinagar,Malaria,2026-01-26,5
REC_08116,Shivajinagar,Diarrhea,2026-02-14,0
REC_08117,Hingne Khurd,Diarrhea,2025-12-10,5
REC_08118,Wakad,Cholera,2026-02-21,2
REC_08119,Koregaon Park,Diarrhea,2025-12-22,2
REC_08120,Shivajinagar,Diarrhea,2026-01-13,2
REC_08121,Kalyani Nagar,Typhoid,2025-12-26,2
REC_08122,Wakad,Typhoid,2026-02-16,2
REC_08123,Baner,Diarrhea,2026-01-24,1
REC_08124,Kothrud,Diarrhea,2026-01-27,3
REC_08125,Kalyani Nagar,Malaria,2026-02-17,5
REC_08126,Kothrud,Diarrhea,2026-01-08,3
REC_08127,Kothrud,Typhoid,2025-12-17,4
